precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_replicate_correlations
DDB_0322,DDB_PD_065_AMBR_R18__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT173_del_prpR]_[Batch]_[0h],1,2,10/09/2021,Escherichia coli BW25113,SDT173,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT173_del_prpR]_[Batch]_[0h],TRUE
DDB_0323,DDB_PD_065_AMBR_R19__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT173_del_prpR]_[Batch]_[0h],2,2,10/09/2021,Escherichia coli BW25113,SDT173,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT173_del_prpR]_[Batch]_[0h],TRUE
DDB_0324,DDB_PD_065_AMBR_R19__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT173_del_prpR]_[Fed-batch]_[15h],2,2,10/09/2021,Escherichia coli BW25113,SDT173,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT173_del_prpR]_[Fed-batch]_[15h],TRUE
DDB_0325,DDB_PD_065_AMBR_R18__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT173_del_prpR]_[Fed-batch]_[15h],1,2,10/09/2021,Escherichia coli BW25113,SDT173,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT173_del_prpR]_[Fed-batch]_[15h],TRUE
DDB_0326,DDB_PD_065_AMBR_R16__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT172_del_purR]_[Batch]_[0h],1,2,10/09/2021,Escherichia coli BW25113,SDT172,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT172_del_purR]_[Batch]_[0h],TRUE
DDB_0327,DDB_PD_065_AMBR_R17__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT172_del_purR]_[Batch]_[0h],2,2,10/09/2021,Escherichia coli BW25113,SDT172,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT172_del_purR]_[Batch]_[0h],TRUE
DDB_0328,DDB_PD_065_AMBR_R16__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT172_del_purR]_[Fed-batch]_[15h],1,2,10/09/2021,Escherichia coli BW25113,SDT172,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT172_del_purR]_[Fed-batch]_[15h],TRUE
DDB_0329,DDB_PD_065_AMBR_R17__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT172_del_purR]_[Fed-batch]_[15h],2,2,10/09/2021,Escherichia coli BW25113,SDT172,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT172_del_purR]_[Fed-batch]_[15h],TRUE
DDB_0334,DDB_PD_072_AMBR_R08__S05_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],2,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],TRUE
DDB_0335,DDB_PD_072_AMBR_R07__S05_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],1,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],TRUE
DDB_0336,DDB_PD_072_AMBR_R08__S07_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[16h],2,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[16h],TRUE
DDB_0337,DDB_PD_072_AMBR_R07__S07_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[16h],1,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[16h],TRUE
DDB_0338,DDB_PD_072_AMBR_R08__S09_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[23h],2,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,23,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[23h],TRUE
DDB_0339,DDB_PD_072_AMBR_R07__S09_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[23h],1,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,23,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[23h],TRUE
DDB_0348,DDB_PD_087_AMBR_R1__S10_RNAseq,DDB_PD_087_AMBR,ddb_pd_087,[DDB_PD_087]_[SDT211_GenRed]_[Fed-batch]_[13h],1,2,17/12/2021,Escherichia coli SDT191,SDT211,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_087:[DDB_PD_087]_[SDT211_GenRed]_[Fed-batch]_[13h],TRUE
DDB_0349,DDB_PD_087_AMBR_R2__S10_RNAseq,DDB_PD_087_AMBR,ddb_pd_087,[DDB_PD_087]_[SDT211_GenRed]_[Fed-batch]_[13h],2,2,17/12/2021,Escherichia coli SDT191,SDT211,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_087:[DDB_PD_087]_[SDT211_GenRed]_[Fed-batch]_[13h],TRUE
DDB_0350,DDB_PD_087_AMBR_R5__S03_RNAseq,DDB_PD_087_AMBR,ddb_pd_087,[DDB_PD_087]_[SDT237_GenRed]_[Batch]_[0h],1,2,17/12/2021,Escherichia coli SDT236,SDT237,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_087:[DDB_PD_087]_[SDT237_GenRed]_[Batch]_[0h],TRUE
DDB_0351,DDB_PD_087_AMBR_R6__S03_RNAseq,DDB_PD_087_AMBR,ddb_pd_087,[DDB_PD_087]_[SDT237_GenRed]_[Batch]_[0h],2,2,17/12/2021,Escherichia coli SDT236,SDT237,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_087:[DDB_PD_087]_[SDT237_GenRed]_[Batch]_[0h],TRUE
DDB_0354,DDB_PD_087_AMBR_R5__S09_RNAseq,DDB_PD_087_AMBR,ddb_pd_087,[DDB_PD_087]_[SDT237_GenRed]_[Fed-batch]_[13h],1,2,17/12/2021,Escherichia coli SDT236,SDT237,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_087:[DDB_PD_087]_[SDT237_GenRed]_[Fed-batch]_[13h],TRUE
DDB_0355,DDB_PD_087_AMBR_R6__S09_RNAseq,DDB_PD_087_AMBR,ddb_pd_087,[DDB_PD_087]_[SDT237_GenRed]_[Fed-batch]_[13h],2,2,17/12/2021,Escherichia coli SDT236,SDT237,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_087:[DDB_PD_087]_[SDT237_GenRed]_[Fed-batch]_[13h],TRUE
DDB_0360,DDB_PD_087_AMBR_R3__S10_RNAseq,DDB_PD_087_AMBR,ddb_pd_087,[DDB_PD_087]_[SDT212_GenRed]_[Fed-batch]_[13h],1,2,17/12/2021,Escherichia coli SDT211,SDT212,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_087:[DDB_PD_087]_[SDT212_GenRed]_[Fed-batch]_[13h],TRUE
DDB_0361,DDB_PD_087_AMBR_R4__S10_RNAseq,DDB_PD_087_AMBR,ddb_pd_087,[DDB_PD_087]_[SDT212_GenRed]_[Fed-batch]_[13h],2,2,17/12/2021,Escherichia coli SDT211,SDT212,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,13,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_087:[DDB_PD_087]_[SDT212_GenRed]_[Fed-batch]_[13h],TRUE
DDB_0401,DDB_PD_107_AMBR_R01__S1_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Batch]_[0h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Batch]_[0h],TRUE
DDB_0402,DDB_PD_107_AMBR_R02__S1_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Batch]_[0h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Batch]_[0h],TRUE
DDB_0403,DDB_PD_107_AMBR_R01__S2_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[4h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[4h],TRUE
DDB_0404,DDB_PD_107_AMBR_R02__S2_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[4h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[4h],TRUE
DDB_0405,DDB_PD_107_AMBR_R01__S3_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[8h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[8h],TRUE
DDB_0406,DDB_PD_107_AMBR_R02__S3_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[8h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[8h],TRUE
DDB_0407,DDB_PD_107_AMBR_R01__S4_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[12h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[12h],TRUE
DDB_0408,DDB_PD_107_AMBR_R02__S4_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[12h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[12h],TRUE
DDB_0409,DDB_PD_107_AMBR_R01__S5_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[15h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[15h],TRUE
DDB_0410,DDB_PD_107_AMBR_R02__S5_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[15h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[15h],TRUE
DDB_0411,DDB_PD_107_AMBR_R01__S6_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[18h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[18h],TRUE
DDB_0412,DDB_PD_107_AMBR_R02__S6_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[18h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[18h],TRUE
DDB_0413,DDB_PD_107_AMBR_R01__S7_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[20h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[20h],TRUE
DDB_0414,DDB_PD_107_AMBR_R02__S7_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[20h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[20h],TRUE
DDB_0415,DDB_PD_107_AMBR_R01__S8_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[24h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[24h],TRUE
DDB_0416,DDB_PD_107_AMBR_R02__S8_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[24h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeLow]_[Fed-batch]_[24h],TRUE
DDB_0417,DDB_PD_107_AMBR_R08__S1_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Batch]_[0h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Batch]_[0h],TRUE
DDB_0418,DDB_PD_107_AMBR_R09__S1_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Batch]_[0h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Batch]_[0h],TRUE
DDB_0419,DDB_PD_107_AMBR_R08__S2_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[4h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[4h],TRUE
DDB_0420,DDB_PD_107_AMBR_R09__S2_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[4h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[4h],TRUE
DDB_0421,DDB_PD_107_AMBR_R08__S3_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[8h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[8h],TRUE
DDB_0422,DDB_PD_107_AMBR_R09__S3_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[8h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[8h],TRUE
DDB_0423,DDB_PD_107_AMBR_R08__S4_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[12h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[12h],TRUE
DDB_0424,DDB_PD_107_AMBR_R09__S4_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[12h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[12h],TRUE
DDB_0425,DDB_PD_107_AMBR_R08__S5_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[15h],1,3,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[15h],TRUE
DDB_0426,DDB_PD_107_AMBR_R09__S5_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[15h],2,3,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[15h],TRUE
DDB_0428,DDB_PD_107_AMBR_R08__S6_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[18h],1,3,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[18h],TRUE
DDB_0429,DDB_PD_107_AMBR_R09__S6_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[18h],2,3,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[18h],TRUE
